time;x;y;z
26,502;0,20;0,12;-0,28
26,503;0,17;0,12;-0,25
26,504;0,11;0,13;-0,22
26,505;0,07;0,12;-0,18
26,506;0,03;0,12;-0,15
26,507;-0,08;0,10;-0,09
26,508;-0,11;0,08;-0,08
26,509;-0,14;0,06;-0,06
26,510;-0,18;0,05;-0,05
26,559;-0,19;0,04;-0,05
26,562;-0,21;0,03;-0,04
26,563;-0,20;0,02;-0,04
26,564;-0,18;0,00;-0,04
26,565;-0,10;0,01;-0,05
26,566;-0,05;0,02;-0,05
26,567;0,00;0,04;-0,06
26,568;0,07;0,06;-0,08
26,568;0,12;0,08;-0,08
26,569;0,19;0,12;-0,09
26,570;0,22;0,17;-0,10
26,571;0,29;0,22;-0,12
26,617;0,36;0,33;-0,11
26,619;0,37;0,39;-0,11
26,620;0,39;0,45;-0,11
26,620;0,40;0,50;-0,12
26,621;0,40;0,54;-0,13
26,622;0,40;0,55;-0,13
26,623;0,40;0,57;-0,14
26,624;0,39;0,58;-0,15
26,625;0,32;0,55;-0,17
26,625;0,29;0,53;-0,21
26,626;0,22;0,49;-0,25
26,685;0,15;0,43;-0,27
26,686;0,07;0,39;-0,30
26,687;-0,04;0,33;-0,31
26,688;-0,12;0,27;-0,31
26,688;-0,19;0,22;-0,32
26,689;-0,32;0,14;-0,33
26,690;-0,36;0,11;-0,35
26,690;-0,41;0,06;-0,37
26,691;-0,44;0,09;-0,43
26,710;-0,45;0,14;-0,46
26,711;-0,46;0,17;-0,48
26,712;-0,51;0,22;-0,48
26,713;-0,63;0,41;-0,43
26,714;-0,70;0,53;-0,38
26,715;-0,76;0,65;-0,30
26,716;-0,84;0,74;-0,22
26,716;-0,91;0,84;-0,13
26,717;-0,95;0,89;-0,06
26,760;-0,98;0,94;0,00
26,762;-0,99;0,94;0,04
26,763;-0,94;0,85;0,10
26,764;-0,87;0,77;0,12
26,765;-0,78;0,63;0,13
26,769;-0,66;0,49;0,14
26,771;-0,48;0,33;0,12
26,772;-0,31;0,16;0,10
26,772;-0,12;0,00;0,05
26,773;0,08;-0,15;0,01
26,774;0,41;-0,36;-0,07
26,775;0,53;-0,41;-0,10
26,830;0,64;-0,44;-0,10
26,831;0,69;-0,41;-0,09
26,832;0,72;-0,35;-0,07
26,833;0,73;-0,27;-0,01
26,834;0,71;-0,17;0,04
26,835;0,66;-0,06;0,11
26,836;0,54;0,18;0,30
26,837;0,45;0,27;0,39
26,838;0,35;0,36;0,49
26,839;0,26;0,42;0,58
26,839;0,13;0,44;0,65
26,841;0,04;0,43;0,71
26,841;-0,04;0,39;0,76
26,845;-0,11;0,32;0,77
26,902;-0,26;0,15;0,79
26,903;-0,32;0,05;0,78
26,904;-0,39;-0,04;0,77
26,906;-0,44;-0,12;0,77
26,907;-0,49;-0,21;0,76
26,908;-0,52;-0,28;0,75
26,909;-0,54;-0,35;0,73
26,910;-0,57;-0,40;0,72
26,911;-0,57;-0,46;0,69
26,912;-0,58;-0,46;0,69
26,913;-0,57;-0,45;0,68
26,914;-0,55;-0,41;0,67
26,916;-0,53;-0,39;0,68
26,917;-0,52;-0,33;0,69
26,985;-0,50;-0,30;0,71
26,986;-0,46;-0,25;0,71
26,987;-0,39;-0,16;0,71
26,988;-0,34;-0,12;0,71
26,989;-0,29;-0,08;0,69
26,990;-0,24;-0,06;0,67
26,991;-0,22;-0,04;0,65
26,992;-0,16;-0,02;0,64
26,993;-0,11;-0,03;0,61
26,994;-0,07;-0,04;0,58
26,995;-0,00;-0,06;0,52
26,996;0,03;-0,08;0,47
26,997;0,06;-0,09;0,44
26,998;0,09;-0,09;0,41
26,998;0,11;-0,09;0,38
26,999;0,14;-0,08;0,36
27,001;0,15;-0,08;0,36
27,078;0,19;-0,05;0,35
27,080;0,22;-0,05;0,34
27,082;0,22;-0,04;0,37
27,083;0,22;-0,02;0,38
27,083;0,22;0,01;0,39
27,084;0,21;0,02;0,39
27,085;0,20;0,04;0,41
27,086;0,19;0,04;0,41
27,087;0,17;0,04;0,42
27,087;0,14;0,04;0,39
27,088;0,12;0,02;0,39
27,089;0,12;0,01;0,38
27,090;0,15;-0,02;0,34
27,091;0,15;-0,05;0,32
27,092;0,19;-0,07;0,28
27,092;0,22;-0,10;0,24
27,093;0,32;-0,14;0,17
27,094;0,39;-0,14;0,13
27,133;0,43;-0,16;0,09
27,134;0,48;-0,15;0,05
27,136;0,52;-0,16;0,03
27,137;0,55;-0,16;-0,01
27,138;0,57;-0,15;-0,03
27,139;0,57;-0,13;-0,06
27,139;0,51;-0,09;-0,09
27,141;0,47;-0,05;-0,12
27,141;0,42;0,00;-0,12
27,142;0,38;0,04;-0,14
27,146;0,33;0,08;-0,17
27,213;0,30;0,12;-0,16
27,214;0,25;0,15;-0,16
27,215;0,22;0,18;-0,16
27,216;0,16;0,23;-0,14
27,217;0,12;0,24;-0,13
27,222;0,08;0,26;-0,12
27,223;0,04;0,25;-0,10
27,230;0,02;0,23;-0,07
27,231;-0,03;0,21;-0,06
27,232;-0,06;0,17;-0,07
27,233;-0,08;0,11;-0,08
27,234;-0,06;-0,09;-0,14
27,235;-0,03;-0,18;-0,20
27,236;-0,01;-0,29;-0,23
27,236;0,02;-0,38;-0,28
27,237;0,03;-0,44;-0,31
27,238;0,02;-0,48;-0,34
27,239;-0,01;-0,49;-0,36
27,298;-0,05;-0,48;-0,36
27,299;-0,15;-0,41;-0,32
27,299;-0,20;-0,35;-0,29
27,300;-0,24;-0,28;-0,24
27,301;-0,29;-0,18;-0,18
27,302;-0,32;-0,11;-0,13
27,302;-0,36;-0,04;-0,10
27,303;-0,38;0,03;-0,08
27,304;-0,40;0,09;-0,07
27,305;-0,43;0,14;-0,08
27,306;-0,43;0,13;-0,12
27,307;-0,42;0,12;-0,18
27,308;-0,41;0,06;-0,24
27,308;-0,38;-0,01;-0,30
27,311;-0,33;-0,10;-0,38
27,418;-0,29;-0,22;-0,43
27,419;-0,25;-0,31;-0,50
27,420;-0,18;-0,49;-0,61
27,421;-0,15;-0,56;-0,64
27,422;-0,13;-0,60;-0,66
27,439;-0,13;-0,61;-0,69
27,440;-0,15;-0,61;-0,71
27,441;-0,16;-0,58;-0,72
27,443;-0,19;-0,53;-0,70
27,444;-0,22;-0,48;-0,68
27,446;-0,31;-0,34;-0,62
27,447;-0,35;-0,26;-0,60
27,448;-0,39;-0,18;-0,53
27,449;-0,42;-0,11;-0,48
27,450;-0,46;-0,03;-0,43
27,452;-0,46;0,01;-0,38
27,453;-0,50;0,05;-0,33
27,454;-0,52;0,07;-0,28
27,456;-0,57;0,06;-0,21
27,457;-0,60;0,03;-0,20
27,458;-0,63;-0,01;-0,19
27,459;-0,68;-0,05;-0,17
27,461;-0,70;-0,12;-0,18
27,462;-0,71;-0,19;-0,20
27,463;-0,72;-0,26;-0,20
27,464;-0,75;-0,32;-0,21
27,466;-0,74;-0,43;-0,25
27,467;-0,71;-0,47;-0,24
27,468;-0,70;-0,50;-0,25
27,469;-0,66;-0,51;-0,27
27,470;-0,63;-0,51;-0,27
27,471;-0,56;-0,52;-0,29
27,530;-0,50;-0,50;-0,29
27,531;-0,38;-0,43;-0,32
27,532;-0,31;-0,41;-0,34
27,533;-0,25;-0,36;-0,35
27,534;-0,18;-0,32;-0,36
27,535;-0,10;-0,28;-0,37
27,536;-0,04;-0,24;-0,38
27,538;0,02;-0,21;-0,39
27,539;0,08;-0,17;-0,39
27,540;0,19;-0,12;-0,40
27,540;0,24;-0,14;-0,43
27,541;0,27;-0,11;-0,44
27,542;0,30;-0,12;-0,45
27,543;0,32;-0,12;-0,45
27,612;0,34;-0,12;-0,48
27,613;0,38;-0,11;-0,49
27,623;0,40;-0,10;-0,51
27,624;0,42;-0,08;-0,54
27,625;0,41;-0,07;-0,56
27,626;0,42;-0,07;-0,55
27,627;0,40;-0,05;-0,55
27,628;0,39;-0,05;-0,53
27,629;0,36;-0,04;-0,50
27,630;0,33;-0,03;-0,46
27,632;0,30;-0,03;-0,43
27,633;0,20;-0,03;-0,35
27,634;0,15;-0,04;-0,33
27,635;0,09;-0,03;-0,30
27,637;0,03;-0,06;-0,29
27,638;-0,03;-0,05;-0,27
27,638;-0,06;-0,06;-0,25
27,639;-0,11;-0,07;-0,24
27,640;-0,15;-0,06;-0,23
27,642;-0,19;-0,05;-0,22
27,704;-0,19;-0,04;-0,22
27,705;-0,18;-0,04;-0,23
27,706;-0,15;-0,03;-0,24
27,707;-0,09;-0,02;-0,25
27,709;-0,02;-0,03;-0,29
27,710;0,05;0,00;-0,30
27,715;0,13;0,01;-0,34
27,716;0,30;0,04;-0,38
27,717;0,39;0,07;-0,41
27,718;0,45;0,09;-0,41
27,718;0,51;0,09;-0,41
27,719;0,57;0,10;-0,41
27,720;0,60;0,11;-0,38
27,721;0,61;0,10;-0,36
27,722;0,63;0,10;-0,33
27,723;0,58;0,08;-0,24
27,794;0,53;0,09;-0,20
27,795;0,49;0,05;-0,16
27,796;0,43;0,03;-0,15
27,797;0,36;-0,02;-0,13
27,798;0,28;-0,07;-0,12
27,799;0,21;-0,09;-0,10
27,800;0,12;-0,15;-0,11
27,801;-0,01;-0,26;-0,13
27,802;-0,05;-0,31;-0,15
27,803;-0,07;-0,36;-0,18
27,804;-0,07;-0,42;-0,21
27,805;-0,08;-0,47;-0,24
27,805;-0,07;-0,47;-0,27
27,806;-0,08;-0,46;-0,28
27,807;-0,11;-0,41;-0,28
27,808;-0,24;-0,23;-0,22
27,809;-0,32;-0,09;-0,18
27,874;-0,40;0,04;-0,11
27,875;-0,47;0,20;-0,05
27,876;-0,53;0,33;0,02
27,877;-0,59;0,46;0,09
27,878;-0,61;0,54;0,13
27,878;-0,65;0,63;0,17
27,879;-0,60;0,67;0,19
27,880;-0,53;0,63;0,21
27,881;-0,45;0,60;0,21
27,882;-0,35;0,54;0,20
27,882;-0,22;0,43;0,19
27,886;-0,09;0,36;0,16
27,887;0,06;0,27;0,15
27,888;0,32;0,06;0,10
27,889;0,45;0,01;0,08
27,890;0,57;-0,02;0,08
27,891;0,66;-0,07;0,07
27,944;0,71;-0,09;0,06
27,946;0,72;-0,08;0,08
27,947;0,70;-0,05;0,11
27,948;0,65;0,01;0,15
27,950;0,51;0,13;0,27
27,951;0,41;0,22;0,33
27,952;0,30;0,27;0,39
27,953;0,19;0,36;0,45
27,954;0,06;0,42;0,52
27,955;-0,07;0,47;0,57
27,956;-0,16;0,50;0,62
27,957;-0,27;0,50;0,66
27,958;-0,40;0,47;0,73
28,018;-0,45;0,42;0,73
28,019;-0,47;0,38;0,73
28,020;-0,49;0,34;0,72
28,022;-0,49;0,27;0,69
28,023;-0,48;0,22;0,66
28,024;-0,46;0,16;0,63
28,025;-0,44;0,10;0,61
28,026;-0,37;0,02;0,55
28,028;-0,32;-0,00;0,52
28,029;-0,31;-0,01;0,49
28,030;-0,27;-0,02;0,48
28,032;-0,24;-0,00;0,45
28,033;-0,23;0,02;0,45
28,035;-0,21;0,05;0,47
28,036;-0,17;0,09;0,46
28,037;-0,15;0,20;0,48
28,096;-0,12;0,25;0,50
28,097;-0,11;0,31;0,52
28,098;-0,10;0,35;0,54
28,099;-0,11;0,39;0,56
28,100;-0,11;0,43;0,58
28,101;-0,10;0,44;0,58
28,102;-0,10;0,43;0,59
28,103;-0,08;0,41;0,57
28,104;-0,06;0,39;0,56
28,105;-0,04;0,35;0,55
28,106;-0,02;0,32;0,53
28,107;0,00;0,28;0,52
28,108;0,04;0,24;0,52
28,112;0,07;0,19;0,52
28,113;0,10;0,15;0,53
28,117;0,14;0,11;0,51
28,176;0,16;0,09;0,51
28,177;0,15;0,09;0,51
28,178;0,16;0,07;0,51
28,179;0,14;0,08;0,51
28,180;0,13;0,07;0,50
28,181;0,13;0,08;0,50
28,182;0,10;0,09;0,52
28,183;0,05;0,13;0,53
28,184;0,01;0,14;0,53
28,185;-0,01;0,16;0,55
28,186;-0,05;0,17;0,54
28,191;-0,06;0,18;0,52
28,192;-0,09;0,16;0,52
28,194;-0,10;0,14;0,49
28,195;-0,09;0,14;0,46
28,204;-0,06;0,10;0,37
28,205;-0,04;0,08;0,32
28,207;0,00;0,05;0,27
28,266;0,05;0,02;0,22
28,268;0,08;0,00;0,17
28,269;0,13;-0,03;0,11
28,270;0,20;-0,06;0,05
28,272;0,22;-0,08;0,01
28,274;0,27;-0,09;-0,09
28,275;0,29;-0,09;-0,14
28,276;0,27;-0,07;-0,18
28,277;0,24;-0,04;-0,21
28,278;0,21;0,00;-0,22
28,279;0,14;0,05;-0,23
28,280;0,08;0,10;-0,22
28,281;-0,06;0,22;-0,18
28,282;-0,13;0,26;-0,14
28,283;-0,19;0,32;-0,10
28,338;-0,25;0,38;-0,05
28,339;-0,31;0,42;-0,02
28,340;-0,37;0,46;0,04
28,341;-0,45;0,47;0,06
28,343;-0,50;0,45;0,09
28,344;-0,57;0,34;0,10
28,345;-0,58;0,23;0,08
28,346;-0,56;0,12;0,05
28,346;-0,53;-0,01;-0,03
28,347;-0,49;-0,16;-0,10
28,348;-0,42;-0,29;-0,19
28,349;-0,37;-0,43;-0,26
28,350;-0,33;-0,51;-0,34
28,440;-0,29;-0,62;-0,46
28,444;-0,29;-0,63;-0,51
28,445;-0,31;-0,61;-0,53
28,446;-0,35;-0,57;-0,55
28,447;-0,37;-0,50;-0,55
28,448;-0,41;-0,43;-0,54
28,449;-0,44;-0,33;-0,51
28,451;-0,46;-0,25;-0,45
28,452;-0,49;-0,13;-0,35
28,453;-0,46;-0,11;-0,32
28,454;-0,41;-0,12;-0,32
28,455;-0,36;-0,19;-0,34
28,457;-0,30;-0,25;-0,39
28,458;-0,20;-0,32;-0,46
28,459;-0,09;-0,39;-0,53
28,460;0,01;-0,48;-0,63
28,461;0,26;-0,61;-0,78
28,462;0,33;-0,62;-0,84
28,463;0,40;-0,62;-0,87
28,464;0,46;-0,61;-0,88
28,465;0,48;-0,55;-0,88
28,466;0,49;-0,51;-0,88
28,467;0,49;-0,42;-0,88
28,468;0,48;-0,36;-0,85
28,528;0,43;-0,19;-0,80
28,529;0,39;-0,13;-0,75
28,530;0,34;-0,08;-0,70
28,531;0,32;-0,04;-0,65
28,532;0,28;-0,02;-0,61
28,533;0,24;-0,03;-0,58
28,534;0,21;-0,04;-0,56
28,535;0,19;-0,06;-0,53
28,536;0,12;-0,12;-0,51
28,537;0,08;-0,15;-0,49
28,538;0,05;-0,18;-0,49
28,539;0,03;-0,22;-0,47
28,540;0,00;-0,25;-0,45
28,541;-0,01;-0,26;-0,43
28,612;-0,03;-0,28;-0,41
28,613;-0,06;-0,28;-0,38
28,614;-0,11;-0,32;-0,34
28,615;-0,14;-0,32;-0,33
28,616;-0,16;-0,34;-0,30
28,617;-0,19;-0,35;-0,29
28,620;-0,22;-0,37;-0,28
28,625;-0,24;-0,39;-0,26
28,626;-0,25;-0,42;-0,28
28,627;-0,26;-0,44;-0,27
28,628;-0,24;-0,51;-0,27
28,629;-0,22;-0,53;-0,29
28,630;-0,19;-0,55;-0,29
28,631;-0,16;-0,57;-0,31
28,633;-0,10;-0,59;-0,32
28,634;-0,03;-0,60;-0,33
28,635;0,03;-0,60;-0,34
28,636;0,22;-0,60;-0,35
28,637;0,30;-0,60;-0,35
28,638;0,37;-0,58;-0,34
28,693;0,46;-0,55;-0,34
28,695;0,52;-0,53;-0,32
28,696;0,59;-0,49;-0,32
28,698;0,62;-0,44;-0,29
28,699;0,67;-0,39;-0,28
28,700;0,72;-0,27;-0,24
28,701;0,73;-0,22;-0,23
28,710;0,71;-0,16;-0,21
28,711;0,70;-0,12;-0,18
28,712;0,68;-0,06;-0,18
28,713;0,64;-0,02;-0,17
28,714;0,58;0,02;-0,15
28,716;0,54;0,06;-0,16
28,717;0,43;0,07;-0,19
28,718;0,35;0,08;-0,21
28,723;0,29;0,09;-0,25
28,724;0,22;0,07;-0,28
28,793;0,15;0,05;-0,30
28,794;0,09;0,03;-0,34
28,795;0,02;0,03;-0,36
28,796;-0,03;0,01;-0,38
28,797;-0,10;0,03;-0,40
28,798;-0,15;0,06;-0,40
28,799;-0,16;0,08;-0,38
28,800;-0,18;0,13;-0,36
28,801;-0,20;0,19;-0,34
28,803;-0,19;0,26;-0,32
28,804;-0,19;0,33;-0,30
28,805;-0,17;0,40;-0,29
28,806;-0,15;0,57;-0,24
28,807;-0,12;0,65;-0,24
28,809;-0,11;0,74;-0,22
28,810;-0,10;0,81;-0,19
28,811;-0,10;0,88;-0,18
28,812;-0,10;0,97;-0,16
28,887;-0,12;1,03;-0,13
28,889;-0,12;1,07;-0,08
28,889;-0,15;1,10;0,01
28,893;-0,18;1,06;0,07
28,894;-0,21;1,07;0,12
28,895;-0,25;1,04;0,16
28,895;-0,33;0,97;0,21
28,896;-0,42;0,90;0,27
28,897;-0,51;0,80;0,31
28,898;-0,60;0,67;0,33
28,898;-0,76;0,37;0,32
28,899;-0,85;0,19;0,31
28,900;-0,91;0,02;0,25
28,900;-0,98;-0,14;0,22
28,901;-1,04;-0,26;0,18
28,903;-1,07;-0,36;0,15
28,904;-1,13;-0,42;0,12
28,904;-1,17;-0,43;0,09
28,944;-1,23;-0,40;0,11
28,945;-1,25;-0,36;0,15
28,946;-1,25;-0,29;0,19
28,947;-1,24;-0,21;0,24
28,947;-1,22;-0,13;0,30
28,948;-1,21;-0,03;0,37
28,949;-1,18;0,06;0,44
28,949;-1,13;0,13;0,52
28,950;-1,02;0,24;0,62
29,009;-0,95;0,28;0,66
29,011;-0,85;0,30;0,70
29,012;-0,74;0,30;0,72
29,014;-0,63;0,27;0,74
29,015;-0,50;0,24;0,74
29,016;-0,34;0,18;0,71
29,017;-0,18;0,12;0,69
29,018;0,17;-0,05;0,61
29,019;0,35;-0,15;0,55
29,020;0,52;-0,22;0,49
29,021;0,67;-0,27;0,43
29,023;0,78;-0,31;0,38
29,024;0,87;-0,33;0,35
29,025;0,95;-0,31;0,33
29,026;0,98;-0,23;0,35
29,081;0,96;-0,14;0,37
29,082;0,91;-0,07;0,42
29,083;0,85;0,02;0,48
29,084;0,76;0,09;0,54
29,085;0,67;0,17;0,61
29,086;0,55;0,25;0,69
29,087;0,43;0,31;0,75
29,088;0,17;0,34;0,84
29,089;0,06;0,32;0,88
29,089;-0,05;0,29;0,91
29,090;-0,14;0,24;0,91
29,091;-0,21;0,17;0,91
29,092;-0,29;0,10;0,91
29,093;-0,34;0,02;0,91
29,174;-0,39;-0,05;0,87
29,177;-0,46;-0,21;0,82
29,180;-0,47;-0,27;0,79
29,182;-0,47;-0,34;0,76
29,185;-0,47;-0,39;0,74
29,193;-0,47;-0,44;0,71
29,195;-0,45;-0,46;0,69
29,196;-0,44;-0,47;0,66
29,197;-0,41;-0,46;0,64
29,198;-0,36;-0,41;0,62
29,200;-0,33;-0,38;0,62
29,201;-0,29;-0,33;0,61
29,202;-0,26;-0,27;0,60
29,204;-0,22;-0,22;0,60
29,205;-0,17;-0,16;0,61
29,207;-0,13;-0,09;0,60
29,214;-0,08;-0,04;0,60
29,215;0,03;0,09;0,57
29,216;0,06;0,13;0,58
29,219;0,12;0,18;0,56
29,220;0,16;0,21;0,55
29,221;0,19;0,24;0,53
29,223;0,23;0,26;0,52
29,225;0,27;0,25;0,51
29,228;0,29;0,26;0,51
29,229;0,33;0,24;0,47
29,230;0,32;0,21;0,47
29,235;0,31;0,21;0,47
29,238;0,31;0,17;0,46
29,311;0,28;0,16;0,46
29,312;0,25;0,13;0,46
29,313;0,22;0,13;0,46
29,314;0,19;0,11;0,45
29,315;0,12;0,09;0,45
29,317;0,10;0,09;0,45
29,318;0,07;0,10;0,44
29,319;0,05;0,08;0,45
29,320;0,03;0,10;0,44
29,321;0,04;0,11;0,44
29,322;0,02;0,11;0,44
29,324;0,02;0,12;0,44
29,327;0,03;0,15;0,40
29,329;0,05;0,14;0,38
29,330;0,06;0,16;0,34
29,331;0,08;0,15;0,31
29,332;0,10;0,14;0,27
29,338;0,12;0,15;0,24
29,339;0,13;0,12;0,18
29,340;0,15;0,13;0,14
29,344;0,16;0,12;0,06
29,419;0,15;0,13;0,03
29,421;0,15;0,14;0,01
29,421;0,13;0,15;-0,01
29,423;0,12;0,17;-0,03
29,424;0,10;0,18;-0,04
29,425;0,09;0,20;-0,03
29,426;0,08;0,22;-0,03
29,427;0,07;0,26;0,00
29,428;0,08;0,25;0,02
29,429;0,09;0,27;0,03
29,429;0,09;0,28;0,05
29,430;0,09;0,28;0,06
29,431;0,10;0,27;0,07
29,433;0,06;0,27;0,09
29,434;0,01;0,22;0,09
29,435;-0,03;0,19;0,11
29,439;-0,09;0,15;0,10
29,440;-0,14;0,08;0,09
29,440;-0,19;0,01;0,08
29,502;-0,22;-0,08;0,04
29,504;-0,26;-0,18;0,01
29,505;-0,27;-0,25;-0,04
29,506;-0,33;-0,39;-0,12
29,507;-0,37;-0,44;-0,15
29,508;-0,42;-0,45;-0,19
29,509;-0,48;-0,47;-0,22
29,510;-0,53;-0,45;-0,22
29,510;-0,60;-0,44;-0,23
29,511;-0,65;-0,41;-0,21
29,512;-0,69;-0,37;-0,17
29,513;-0,75;-0,27;-0,09
29,514;-0,78;-0,21;-0,04
29,515;-0,81;-0,17;0,03
29,516;-0,81;-0,15;0,06
29,577;-0,81;-0,14;0,09
29,579;-0,80;-0,16;0,11
29,580;-0,77;-0,19;0,12
29,581;-0,74;-0,24;0,09
29,582;-0,68;-0,35;0,03
29,583;-0,63;-0,42;-0,01
29,584;-0,59;-0,49;-0,07
29,585;-0,52;-0,55;-0,14
29,586;-0,46;-0,62;-0,21
29,587;-0,38;-0,67;-0,29
29,589;-0,29;-0,73;-0,36
29,590;-0,19;-0,77;-0,43
29,591;-0,01;-0,80;-0,55
29,592;0,05;-0,79;-0,58
29,593;0,11;-0,75;-0,62
29,594;0,14;-0,69;-0,62
29,655;0,16;-0,62;-0,62
29,657;0,17;-0,53;-0,61
29,658;0,17;-0,42;-0,58
29,659;0,16;-0,33;-0,56
29,660;0,13;-0,11;-0,47
29,661;0,09;-0,02;-0,45
29,661;0,06;0,06;-0,42
29,663;0,04;0,14;-0,39
29,664;0,01;0,17;-0,38
29,665;-0,02;0,19;-0,36
29,665;-0,05;0,20;-0,38
29,667;-0,06;0,17;-0,36
29,668;-0,10;0,10;-0,39
29,669;-0,12;0,08;-0,40
29,670;-0,14;0,02;-0,42
29,735;-0,13;-0,02;-0,41
29,746;-0,14;-0,08;-0,43
29,747;-0,15;-0,13;-0,42
29,747;-0,16;-0,16;-0,43
29,748;-0,14;-0,20;-0,43
29,749;-0,14;-0,25;-0,43
29,750;-0,12;-0,25;-0,42
29,751;-0,10;-0,26;-0,41
29,753;-0,08;-0,26;-0,41
29,764;-0,07;-0,27;-0,40
29,765;-0,04;-0,26;-0,40
29,766;-0,02;-0,24;-0,40
29,767;0,01;-0,23;-0,40
29,768;0,09;-0,21;-0,40
29,769;0,13;-0,22;-0,40
29,770;0,15;-0,19;-0,41
29,771;0,19;-0,19;-0,43
29,772;0,22;-0,19;-0,44
29,773;0,23;-0,19;-0,45
29,775;0,25;-0,22;-0,48
29,776;0,26;-0,22;-0,48
29,843;0,25;-0,24;-0,51
29,845;0,26;-0,24;-0,52
29,846;0,27;-0,23;-0,54
29,847;0,25;-0,24;-0,56
29,854;0,22;-0,25;-0,56
29,855;0,21;-0,23;-0,56
29,856;0,18;-0,22;-0,56
29,857;0,13;-0,17;-0,57
29,858;0,10;-0,13;-0,57
29,860;0,05;-0,09;-0,56
29,861;0,01;-0,05;-0,55
29,862;-0,02;-0,01;-0,53
29,864;-0,06;0,04;-0,52
29,865;-0,10;0,09;-0,52
29,866;-0,12;0,11;-0,48
29,867;-0,18;0,18;-0,44
29,868;-0,22;0,21;-0,41
29,869;-0,24;0,23;-0,38
29,940;-0,27;0,25;-0,37
29,942;-0,30;0,27;-0,36
29,943;-0,34;0,28;-0,35
29,944;-0,37;0,30;-0,32
29,945;-0,40;0,30;-0,32
29,946;-0,43;0,31;-0,31
29,947;-0,45;0,33;-0,30
29,948;-0,43;0,33;-0,29
29,949;-0,42;0,34;-0,29
29,950;-0,40;0,34;-0,29
29,951;-0,37;0,37;-0,29
29,952;-0,35;0,38;-0,28
29,952;-0,31;0,40;-0,27
29,954;-0,25;0,46;-0,26
29,955;-0,22;0,47;-0,24
29,956;-0,18;0,50;-0,23
29,957;-0,17;0,53;-0,20
29,962;-0,15;0,55;-0,19
29,963;-0,15;0,56;-0,16
29,965;-0,17;0,58;-0,14
30,033;-0,18;0,57;-0,11
30,035;-0,25;0,56;-0,06
30,036;-0,29;0,54;-0,04
30,037;-0,34;0,53;-0,01
30,039;-0,41;0,51;0,01
30,040;-0,46;0,48;0,02
30,041;-0,53;0,45;0,02
30,042;-0,58;0,39;0,03
30,043;-0,63;0,32;0,05
30,044;-0,72;0,23;0,02
30,045;-0,77;0,19;0,02
30,046;-0,82;0,17;0,01
30,048;-0,87;0,16;0,01
30,049;-0,92;0,17;0,01
30,050;-0,97;0,19;0,02
30,051;-0,99;0,22;0,02
30,053;-1,02;0,26;0,02
30,054;-1,08;0,35;0,07
30,122;-1,12;0,41;0,10
30,125;-1,14;0,47;0,13
30,125;-1,14;0,53;0,16
30,126;-1,16;0,58;0,18
30,127;-1,16;0,58;0,22
30,129;-1,14;0,59;0,24
30,130;-1,12;0,58;0,27
30,131;-1,00;0,49;0,30
30,132;-0,92;0,43;0,30
30,133;-0,81;0,36;0,28
30,134;-0,71;0,27;0,25
30,135;-0,60;0,18;0,22
30,136;-0,47;0,07;0,17
30,137;-0,35;-0,03;0,12
30,138;-0,21;-0,10;0,07
30,139;0,09;-0,24;-0,00
30,140;0,24;-0,29;-0,04
30,213;0,36;-0,31;-0,06
30,214;0,48;-0,33;-0,06
30,215;0,58;-0,31;-0,08
30,216;0,66;-0,28;-0,08
30,217;0,70;-0,22;-0,06
30,218;0,74;-0,15;-0,05
30,219;0,74;0,03;0,04
30,237;0,70;0,13;0,09
30,240;0,64;0,22;0,15
30,244;0,58;0,30;0,21
30,247;0,50;0,35;0,29
30,251;0,42;0,38;0,35
30,253;0,33;0,37;0,40
30,258;0,16;0,33;0,48
30,260;0,08;0,26;0,50
30,260;0,00;0,19;0,52
30,262;-0,07;0,11;0,54
30,264;-0,11;0,04;0,55
30,265;-0,18;-0,04;0,55
30,266;-0,20;-0,11;0,53
30,267;-0,24;-0,17;0,55
30,268;-0,26;-0,25;0,55
30,269;-0,27;-0,26;0,55
30,270;-0,28;-0,27;0,55
30,271;-0,28;-0,25;0,55
30,272;-0,27;-0,21;0,56
30,274;-0,27;-0,19;0,56
30,335;-0,27;-0,14;0,57
30,336;-0,26;-0,10;0,59
30,337;-0,21;0,00;0,61
30,338;-0,20;0,05;0,62
30,339;-0,17;0,10;0,64
30,346;-0,14;0,14;0,65
30,346;-0,11;0,17;0,68
30,347;-0,07;0,18;0,70
30,348;-0,03;0,22;0,71
30,349;-0,00;0,21;0,73
30,350;0,04;0,21;0,73
30,350;0,07;0,21;0,74
30,351;0,08;0,18;0,73
30,352;0,10;0,17;0,73
30,354;0,11;0,15;0,72
30,355;0,10;0,14;0,72
30,406;0,10;0,13;0,71
30,407;0,09;0,11;0,70
30,408;0,05;0,09;0,68
30,409;0,03;0,08;0,68
30,410;0,01;0,08;0,66
30,410;-0,02;0,07;0,66
30,411;-0,05;0,10;0,66
30,412;-0,07;0,10;0,66
30,412;-0,11;0,12;0,66
30,413;-0,14;0,13;0,67
30,414;-0,17;0,15;0,68
30,414;-0,21;0,17;0,67
30,464;-0,21;0,18;0,69
30,465;-0,23;0,19;0,67
30,466;-0,25;0,19;0,67
30,467;-0,26;0,20;0,65
30,468;-0,28;0,19;0,63
30,469;-0,30;0,19;0,62
30,470;-0,35;0,17;0,58
