@relation transport

@attribute acc_energy numeric
@attribute acc_std_dev numeric
@attribute acc_var numeric
@attribute acc_skew numeric
@attribute acc_kurto numeric
@attribute acc_freq1 numeric
@attribute acc_freq2 numeric
@attribute acc_freq3 numeric
@attribute gyr_energy numeric
@attribute gyr_std_dev numeric
@attribute gyr_var numeric
@attribute gyr_skew numeric
@attribute gyr_kurto numeric
@attribute gyr_freq1 numeric
@attribute gyr_freq2 numeric
@attribute gyr_freq3 numeric
@attribute class {BUS, CAR, TRAM}
@data
20712.32074740692,0.05429257195111062,294.76833690665234,-209.69425771225733,2.7068991571381704,22.5,15.3,11.7,7.4593109467002705,0.006981576322197445,4.8742407942668,399.0212958377072,2.9304492602799797,13.8,11.7,3.3,BUS
32223.113066720543,0.29244378568593504,8552.336778632109,176.01632751944854,9.513003103881504,7.2,8.1,1.3,28.72702076217593,0.05176168343869291,267.92718724074564,1478.2076500308467,4.285239148945502,0.1,2.1,0.8,BUS
6750.155989720952,0.6439151434389264,41462.67119499732,259.1962330255741,3.3090268223260026,8.8,8.3,7.1,332.5117958752344,0.07051518197960986,497.2390889617496,2456.5679766896496,14.975518909360522,0.1,0.9,1.1,BUS
19184.653865522705,0.7341354686330698,53895.48863050969,41.88539827870987,3.268267769530554,8.4,8.9,10.5,271.72708527700706,0.06409032600756735,410.75698877562644,1023.5454796727213,3.6340337569825176,0.1,1.6,0.4,BUS
43005.59908188007,1.6814039335965532,282711.91879139625,975.2017854889193,8.708690173740267,8.7,8.9,8.4,1487.1437414853974,0.2572569788485536,6618.115316628515,3694.182238144965,26.626360691751742,0.2,0.8,16.1,BUS
28936.85291383008,1.224964501809873,150053.80306943104,142.7216113135248,4.206574139609618,8.8,1.7,8.5,1181.5548539573228,0.11073259233129773,1226.1707004409375,2212.617279124427,10.372645722265528,0.2,0.6,1.2,BUS
8029.132914089132,1.1278056678990018,127194.56245451135,149.31707139049794,3.7037436187883634,1.6,7.6,8.0,804.6341370970822,0.10144459326464193,1029.1005502628636,2008.1121372161501,9.523088632993261,0.4,0.6,0.1,BUS
37196.912217041245,0.3392179976666111,11506.884994094497,180.63700020982782,4.482706427402739,8.4,10.0,8.1,300.454106039183,0.03427620152192134,117.48579907713628,1082.8848530551059,4.4142836797004135,0.1,0.4,1.9,BUS
10729.195309977513,0.05854956864183199,342.8051988144596,-182.13654217265884,3.169490299626957,13.8,22.5,15.3,64.56640777585676,0.007628739919513862,5.819767275958436,556.089538108355,3.434386348830251,0.3,3.3,3.9,BUS
2344.7910280083306,0.09358696015904631,875.8519111810921,-102.89154026639854,4.122770882288944,1.4,1.2,1.0,63.525573690270676,0.009318687402897909,8.683793491292818,882.4182849521752,4.068577852825705,0.5,0.3,0.1,BUS
32258.64020350855,0.5436266311261789,29552.99140695986,388.5617483388911,6.11158143704655,9.0,7.5,8.6,366.65115388245795,0.07370985594640157,543.3142863639272,1719.7936712353442,7.000779849228021,0.3,0.1,0.8,BUS
11564.08302449563,0.7581672339446474,57481.75546272777,223.0294745088858,5.480658309223994,1.6,9.5,7.8,301.00921755149557,0.06825741857248391,465.90751901792703,2266.308773838265,10.786480712628112,0.1,1.6,0.6,BUS
3161.915174132446,0.6988730733482057,48842.357265116654,152.26198350235282,3.2253142446286196,9.4,8.1,8.9,61.3398221105399,0.05691106338243729,323.8869135319794,1057.1646154571254,4.247375228126773,1.3,1.8,0.3,BUS
66826.54429823742,0.34896055308670293,12177.346761057759,256.30000153241116,5.938537595919269,9.8,9.3,8.7,391.42300511940675,0.036114846484523726,130.42821366007155,1736.0502228047721,6.492809741914248,0.1,0.3,0.9,BUS
24478.197246935455,0.05154713070214808,265.71066836243375,75.73318762094037,4.079439404324738,15.3,13.8,22.5,4.753142324176451,0.007383799057277728,5.4520488518255465,829.0948998270343,5.1206852150636095,0.1,13.8,3.4,BUS
10871.303857129533,0.05029864244080877,252.99534313883288,34.45487751612566,5.161508743724877,15.3,11.7,13.8,6.38378239159465,0.007230682911610357,5.228277536825403,2044.8018372393587,13.793464878302506,0.4,13.8,1.5,BUS
11688.428003253648,0.49829351342160927,24829.642551805147,40.11690891198916,9.068528049606094,7.9,8.8,7.2,88.81784197001252,0.057033318201170746,325.27993850359945,2673.80033766208,12.786660859897584,0.1,0.8,0.5,BUS
25419.666371817584,0.8090512074831362,65456.38563299207,240.10345900739947,4.678123294513095,8.7,8.0,8.4,179.0234627208065,0.09340081772063119,872.3712750882574,1922.6993120845066,7.768045292599845,0.1,0.9,0.4,BUS
36024.51670303708,0.10379382377514552,1077.3157853865964,112.1883891095223,6.875496315318286,8.3,7.9,13.9,15.300261058115439,0.013461965458034042,18.12245139933017,1921.2006171546054,10.312902603308547,0.1,0.3,0.6,BUS
30944.136142352363,0.06998174291375062,489.74443412462836,-88.04495837550844,2.8794323015315597,13.8,22.5,15.3,62.69290642180181,0.006691626336846202,4.477786303197371,622.6659515991549,3.715289499288755,13.8,3.3,3.6,BUS
41318.060084449826,0.06201244241050885,384.5543013716677,-217.98993596188538,2.839044603500631,13.8,11.7,22.5,35.63122019656362,0.006534472296849079,4.269932819828808,366.1226426032279,3.126008316631757,13.8,22.9,6.0,BUS
25259.79425627156,0.09817255427633319,963.7850413139587,611.9100469770344,5.9390929924024425,13.8,0.1,10.1,1.8041124150158796,0.01154052818893518,13.31837908796075,1643.769834651438,7.047641698772277,0.1,0.3,0.9,BUS
3446.132268436486,0.3853646705344746,14850.592929614415,-247.89641490621202,3.4683400578631693,9.0,8.2,8.0,67.16849298982197,0.032300408754511775,104.33164057085409,704.0444074939334,3.6317081797977924,1.3,2.8,0.2,BUS
30411.229090532288,0.46888783101548187,21985.579807440306,102.93079296853408,4.993565100641009,8.4,8.7,9.3,82.43405957841787,0.042419286694677934,179.93958836852804,1275.6862297020677,4.891823417322804,0.2,1.2,0.7,BUS
19966.25087485882,0.14178225979701423,2010.2209193148035,339.80318604126376,6.1259304593829365,7.7,1.8,6.9,88.67906409193438,0.015798285999318384,24.958584051625923,1714.1681215988822,7.026396983353545,0.1,3.5,1.3,BUS
14352.963262354026,0.043197982736472094,186.60657125005412,-101.88465956604965,2.7415734020238474,15.3,13.8,22.5,78.82583474838613,0.005574977166204529,3.1080370403701885,236.37390555107487,2.745765811952427,2.4,13.8,15.3,BUS
10338.396805309458,0.04132136558154831,170.74552535239653,-167.98211053848098,2.7633280718943665,15.3,13.8,22.5,104.98546476611638,0.005684205497995331,3.231019214344035,227.91868927165615,2.716061681954506,13.8,0.4,3.7,BUS
6643.574579356937,0.05312697730587054,282.24757176584836,403.7363274549653,4.6714141973800505,15.3,22.5,13.8,15.47373340571312,0.007610258219115052,5.79160301616082,877.2771624817524,3.945161631819924,0.1,1.0,13.8,BUS
35988.98956624908,0.37525561743160063,14081.67784139718,87.50927553994606,6.986572920924816,8.6,8.1,9.6,128.36953722228372,0.03299996952389962,108.89979885783038,2050.8196131689774,9.203683148229029,0.1,0.5,2.0,BUS
3925.7486150745535,0.6928345762317856,48001.97500222779,202.91779573383548,5.085266811486721,7.4,8.2,8.0,115.18563880486,0.07682698679796923,590.2385900455338,2770.1174288112547,14.404756507661975,1.2,0.1,0.6,BUS
25508.484213787597,0.6222947848822555,38725.079929165266,287.80042159299137,5.738366370657166,9.2,1.8,9.8,165.9783421814609,0.060588991267093696,367.10258627639564,1636.6955807214063,6.644322707054947,0.1,0.6,1.2,BUS
16378.01005927031,0.36270805395712874,13155.71324053674,3482.813657553139,32.333111880160665,1.8,1.3,9.0,196.09314172441827,0.05019728348393899,251.9767269166934,5811.060902228299,51.0543763045629,0.1,0.5,0.8,BUS
53326.232318795526,0.07128958069432564,508.22043155727675,57.780633525299486,4.381096022989553,13.8,22.5,15.3,0.6938893903907228,0.02278201893288044,51.902038665812285,3503.4252285533607,17.721683092551068,0.1,0.4,1.1,BUS
43200.99833421409,0.15174083505843938,2302.5281024232504,106.20385859991225,7.987152062282681,1.8,6.8,0.1,80.07483565108942,0.02519195758023861,63.46347267245416,2116.46192099294,8.182516520860423,0.1,0.8,1.7,BUS
20214.940832374854,0.4408790334846441,19437.432216635392,143.57540206544124,3.429042891448695,9.6,7.9,1.8,188.59913630819847,0.03922477078666532,153.85826432664334,1299.3701927497132,4.943452706678837,0.1,1.3,2.1,BUS
24193.98015263141,0.18696342105146513,3495.5320811267434,258.39226806850365,3.714642550315088,10.9,10.2,1.9,38.64963904476326,0.013602169742554003,18.501902170525167,1191.5708552935655,4.914715968374705,0.1,0.5,1.0,BUS
11972.645097557688,0.0549427958383057,301.87108145297424,-232.93419472419708,3.571269380695374,15.3,13.8,22.5,133.26145742453832,0.009692679445736043,9.394803483779395,1759.227701087372,8.328708002519672,0.2,0.6,2.4,BUS
15170.087408478139,0.050569091789179926,255.7233044382505,-92.0925501807454,2.5507132579181526,13.8,15.3,11.7,33.09852392163748,0.005969386045459744,3.563356975972952,368.55404549274647,3.1412886938175535,15.3,4.6,2.4,BUS
33431.035717512714,0.052669211745743655,277.40458659179814,-282.3352961307785,2.8630031212380156,13.8,15.3,22.4,76.84824998577255,0.005785290965120948,3.3469591551110067,88.22647454224128,2.4831953461113203,15.3,1.4,2.4,BUS
5861.9775700208265,0.9269543549461652,85924.43761536611,-141.6042005133714,11.28565741706513,1.5,8.4,5.3,196.23191960249642,0.07465028235296742,557.2664655377758,2744.6582026931037,11.51772183469541,0.1,1.3,2.6,BUS
1971.756091734278,0.69695412482219,48574.50521066647,28.606329933785897,4.997514270992697,7.0,8.5,8.3,123.23475573339238,0.07228328781586224,522.4873697470779,1866.3560838007056,6.623843443389801,0.2,1.3,1.5,BUS
1030.2869668521453,0.7734455195922478,59821.79717773222,-419.6243656802548,5.118753347404743,1.4,1.0,2.0,210.38726316646716,0.23319889225739143,5438.172335007446,3388.41557469008,21.486098272482778,0.1,1.1,0.9,BUS
19326.762412674725,0.1154483458145256,1332.832055131029,267.4855129178444,8.798286404434636,1.6,1.1,2.7,318.98095276261535,0.05471842145261806,299.41056462663323,2272.938266465283,9.586488732119557,0.1,1.1,0.7,BUS
8455.458555545192,0.4343268179122395,18863.978475777163,191.9476027079653,5.975702081993382,1.8,1.6,1.2,8.881784197001252,0.06361230817664329,404.65257515602383,1730.685304146764,6.321548003794308,0.1,0.8,0.3,BUS
20214.940832374854,0.6767716651844425,45801.98867965231,20.657981675501404,3.8174542576719093,1.8,1.2,1.6,536.2377208939506,0.1092694127075203,1193.98045534464,663.099312694528,3.1512588421958565,0.1,1.4,2.2,BUS
35811.35388230905,0.28743618759353845,8261.956193830783,134.92277927162107,3.7071827023073918,1.5,0.9,9.1,171.94579093882112,0.040178256529447176,161.42922977460643,1341.0432174559141,4.525006868365281,0.2,1.0,1.3,BUS
12185.80791828572,0.37050601884851525,13727.471000297634,85.36497874835464,3.3420564235093733,1.2,9.2,0.8,52.735593669694936,0.033280259308556916,110.75756596447893,1160.5458286429105,4.97442137777758,0.1,0.4,0.7,BUS
10835.776720341528,0.4540136694396025,20612.841203801265,393.4036720935367,4.319760580682973,1.0,2.1,8.6,19.15134717478395,0.0411116264298888,169.01658277107313,884.7031302082647,3.482516762193388,0.6,0.2,1.6,BUS
11155.520951433573,0.4003360147956778,16026.892474248516,256.7939054259625,2.897782501451318,1.4,0.9,9.0,189.8481372109018,0.03810558558301266,145.20356526243026,862.6998935661062,3.6361308615263668,0.6,0.3,1.3,BUS
355.2713678800501,0.413185299244061,17072.20915114042,319.8502490145593,3.359132173273239,1.6,1.1,2.3,54.95603971894525,0.07784920850052326,606.0499264157943,2129.7732605849715,9.91929613472282,0.1,0.3,1.1,BUS
14885.870314174099,0.05004099235409971,250.41009157830658,-305.1864146629154,4.980584015906184,9.2,11.7,13.8,78.86052921790565,0.0271538970790774,73.73341265811283,3611.6548056159177,17.54246383770347,0.1,10.1,10.4,BUS
45474.73508864641,0.5197419348945592,27013.16788879402,461.63782678698544,9.214005500168469,1.6,1.1,1.9,27.200464103316335,0.08610273980062136,741.3681801173506,1571.9857067539165,5.62176493915094,0.1,0.5,0.8,BUS
13962.164757685969,0.2544785637653013,6475.933941605052,364.96837769823065,7.659665216897134,1.4,2.0,9.2,60.645932720149176,0.02794812642937708,78.10977709124455,2365.955517526506,12.047321702540348,0.1,0.3,1.0,BUS
36131.0981134011,0.45842010124933424,21014.898922944987,27.565014389884574,3.86975444421061,0.9,9.9,1.4,98.67107131356079,0.05290255947720388,279.8680799239094,2000.4808798967524,8.693779891272035,0.1,1.6,0.9,BUS
51869.61971048731,0.43276573517595274,18728.618154238287,342.5488716202236,3.9741307056745265,1.4,1.6,1.1,145.78616092109087,0.03442102654144499,118.48070681668608,1774.0860789938408,8.203262804661998,0.1,1.2,8.2,BUS
9521.272659185342,0.541580181775362,29330.909329183418,630.1086161824051,3.942510376579236,1.2,1.4,1.9,313.0828929442942,0.050269219822561335,252.69944615689934,2156.8800256892478,10.39120276738153,0.1,0.3,0.5,BUS
43876.01393318619,0.29223113106514753,8539.903396361544,65.26873368946153,3.628978614861535,1.2,1.5,8.8,432.70942384765476,0.03978328964716474,158.2710135150205,2039.305833137424,8.807786983715044,0.2,0.4,1.8,BUS
1136.8683772161603,0.06311874062207054,398.39754177162183,397.46166241131266,3.9319218040050785,11.7,9.2,1.4,68.38279942300574,0.010239982949757823,10.485725081133094,2578.2142626563127,17.44546698970966,0.1,0.4,0.7,BUS
12860.823517257813,0.18996014647669252,3608.4857249446477,614.9554478584782,6.302186231914164,2.0,2.3,1.0,8.326672684688674,0.027847820433895946,77.55011029185125,1589.5746866154234,5.158463461324454,0.1,0.6,7.0,BUS
16449.06433284632,0.2948821822291041,8695.550139619858,178.3474777101829,4.710477794210433,1.9,7.8,0.9,26.298407895808396,0.031328877462908265,98.14985630859215,1966.2911582917218,9.0599202808593,0.1,1.2,0.3,BUS
41850.9671362699,0.38699762129491316,14976.715888792103,-67.60379142668828,3.8339986070369805,1.7,1.1,1.5,260.0697435184429,0.05902902183811683,348.4425419164873,1930.03614846823,7.754691853717096,0.1,1.7,1.9,BUS
29487.52353404416,0.1664684033784883,2771.1729323383097,149.38796349574386,6.090592130604291,8.6,9.3,8.2,65.8501031480796,0.025356562771372125,64.29552755785348,1736.5937748069798,5.787896151858805,0.1,1.1,3.0,BUS
22346.56903965515,0.04808501983588775,231.21691326177182,206.71147981519616,2.977745926858948,22.5,9.2,13.8,74.52372052796363,0.0063012645481218986,3.9705934905417872,394.47616971227706,3.0071022558087006,2.4,13.8,9.2,BUS
23590.018827235326,0.050048423594973225,250.48447043418724,99.27092665284985,3.0225904747008974,22.5,9.2,11.7,0.1734723475976807,0.006297921017400033,3.966380914140908,316.21245482204756,3.001646689908628,9.2,7.2,13.3,BUS
4511.946372076636,0.05151651365373446,265.3951179035409,105.27779901794788,2.924264215022153,9.2,22.5,11.7,53.70703881624195,0.006649876024405013,4.422085113995662,328.06905811687426,2.9918645008654674,9.2,13.3,13.8,BUS
29949.376312288223,0.04938852181330662,243.9226086903464,167.88089050054958,3.0949829524485946,9.2,22.5,13.8,119.14080833008711,0.0065321147066485,4.266852254081361,443.52555906116834,3.187328435524364,9.2,18.4,22.9,BUS
5151.434834260726,0.12141255102753433,1474.1007547013628,631.687062341733,7.84199483289983,0.1,8.5,7.4,42.74358644806853,0.015575595389016563,24.2599171722354,2189.2032011421175,8.842437536109871,0.1,0.8,0.6,BUS
31050.717552716378,0.5761391616664018,33193.63336056642,151.42912567524763,5.06780903752275,1.3,0.9,9.0,47.18447854656915,0.06041754157044192,365.0279329416078,1784.464289455179,6.878497032140221,0.1,0.3,0.6,BUS
3588.2408155885064,0.4563083108868885,20821.72745844453,75.72682458570772,3.488041492368016,2.5,9.0,1.1,115.4631945610163,0.05680867965632166,322.7226084294574,970.7256929032686,3.6790300461089585,0.1,1.2,0.8,BUS
7887.024366937112,0.04964143102386157,246.42716740968064,-145.47139175507326,3.497843519404702,22.5,1.3,1.7,4.336808689942018,0.014944741874043738,22.33453096817963,2794.0932457015415,13.099369041382426,0.1,0.7,1.6,BUS
17159.60706860642,0.3577130763675782,12795.864500435686,-91.1571141333188,3.5682641573213645,1.2,1.7,9.5,43.576253716537394,0.04304316968988333,185.27144569520908,829.7551169197158,3.202203052575463,0.1,0.5,2.3,BUS
38191.672047105385,0.36159539159711307,13075.122722426955,69.66337795867518,3.575099052521966,1.1,1.3,1.6,3.7470027081099033,0.03321699519296721,110.33687696496068,2700.696725801783,17.380702519525226,0.5,0.1,0.7,BUS
33644.198538240744,0.41612166502782444,17315.72401055289,-12.433757952748746,3.386826272261318,1.1,9.5,1.6,429.3093658347402,0.031371551161472444,98.4174222276883,995.9883254901598,4.546070421150441,0.5,0.3,2.2,BUS
11119.993814645568,0.46440076963479454,21566.80748373895,446.3684293832005,3.468862972408638,1.1,1.4,9.3,432.01553445726404,0.03990684088242257,159.25559492149932,1490.7089103025971,6.8972119931470885,0.7,1.1,0.1,BUS
6394.884621840902,0.8910289153461369,79393.25279829133,152.39875939266236,3.8029205685007232,1.6,9.3,8.6,792.9767953385182,0.10343618830603724,1069.9045051281994,1605.585618725923,5.966973532920235,0.1,1.3,19.4,BUS
28279.600883251987,0.5509181560930826,30351.08147130021,360.728027951964,6.007658362955476,1.7,1.5,8.7,242.1673972463623,0.07811307897259073,610.1653106578196,1380.4714082816083,4.360745226790327,0.1,0.3,9.1,BUS
781.5970093361102,0.053548888162136835,286.7483423401038,73.19932548086003,2.9976807947233324,22.5,1.7,11.7,2.2898349882893854,0.006647592005047953,4.419047946557747,290.6254339475348,2.8027470856540253,13.7,3.7,1.5,BUS
21707.08057747106,0.05005968861055533,250.59724237857625,-90.8260793232806,4.0476206942122515,9.2,22.5,11.7,39.170056087556304,0.007656934096922093,5.862863976460815,1276.5299543921437,9.179111009645588,13.7,8.6,15.3,BUS
13287.149158713873,0.04634564694096488,214.79189903765675,124.31159569322116,3.4627112065415058,22.5,11.7,13.8,59.60509863456309,0.007408345092901631,5.488357701551967,1119.689248530403,6.753689876885233,9.2,2.4,22.5,BUS
4156.675004196586,0.4452095779461863,19821.15682950214,89.65396163943248,9.893396992063016,1.8,2.6,1.3,496.82480351975755,0.06958885494570582,484.26087326544865,2830.4606684515215,11.877512358480413,0.1,1.1,0.9,BUS
35775.82674552105,0.7342450862217011,53911.584664071335,1129.0672855571984,7.414802842915801,1.3,1.0,1.9,126.84298056342413,0.060474359863028855,365.71482008431155,1749.932299460167,6.98197167953282,0.2,0.4,3.3,BUS
19859.669464494804,0.43898669795690654,19270.93209831083,60.15820527524133,4.7011480790887274,1.6,1.2,7.5,235.0897254643769,0.04602224588183757,211.80471160083155,2624.592847596376,13.44202931601273,0.2,0.5,1.6,BUS
1634.2482922482304,0.4516816808769148,20401.634083979512,203.79726874017717,2.9238763786225226,1.3,1.0,1.9,102.1405182655144,0.04593120182669515,210.96753012446035,1728.9479472701867,7.878760879857825,0.2,1.8,1.6,BUS
54960.48061104375,0.3074583080645672,9453.061119792632,-59.86320901004496,5.873275372343003,2.1,7.1,8.4,207.33414984874798,0.056639493970376494,320.80322772203147,2082.2622556198185,7.929129759481276,0.1,1.1,1.9,BUS
13464.784842653899,0.0555614404201956,308.7073661566945,507.93916438686404,6.800913119275065,11.7,9.1,22.5,20.40034807748725,0.007710945445245696,5.945867965955534,1027.9198317765606,6.413236112467047,2.4,0.5,20.9,BUS
24016.344468691386,0.2828359001767669,7999.614642880204,329.24715165342593,3.9585017094278943,10.2,1.8,8.6,175.69279364693102,0.032717385319303405,107.04273021317698,705.9584353350677,3.139030261160365,0.1,1.1,1.6,BUS
1705.3025658242404,0.4279507816230765,18314.187149180212,183.85393067571832,2.756529116021879,1.5,1.8,0.9,326.82190287403046,0.04437151502341172,196.88313454728515,1158.223149941986,4.4085357313586595,0.1,0.6,0.3,BUS
33715.252811816754,0.489639627361813,23974.696468301507,621.6638107811791,4.624802832783631,1.3,1.5,1.8,188.46035843012032,0.06630787635669175,439.67344669343214,2249.2408124599156,10.164148961226504,0.1,0.6,0.3,BUS
73718.8088351104,0.5448555431873701,29686.75629420041,454.68913336902244,4.097233834290452,1.2,1.0,9.5,267.28619317850644,0.12749811496808552,1625.5769320415156,2012.740890759945,8.199966593195654,0.2,0.6,2.3,BUS
5222.489107836736,0.9738366903376954,94835.78994478764,22.615367058114053,8.619083381731501,1.6,1.3,1.1,18.318679906315083,0.14740905418139022,2172.942925465204,2044.5601378943134,7.573258562417303,0.1,0.3,1.7,BUS
8029.132914089132,0.5100323328606182,26013.298056324442,854.2052978559694,12.723594959278518,0.9,4.6,1.5,67.72360450213455,0.24503642866525913,6004.285137302462,3423.763280448648,25.263464133813184,0.1,0.3,0.5,BUS
36166.6252501891,0.8539500409896039,72923.06725061462,516.2269707659383,9.13251104674359,1.3,1.0,8.7,207.61170560490427,0.13638697970722977,1860.1408233660302,1932.799781256419,6.795932477740615,0.1,1.2,1.8,BUS
4352.074256530614,0.8896135803921172,79141.23224180822,867.569754347043,7.720704538889493,1.3,1.1,0.8,81.04628079763643,0.09755442464822216,951.6865768445654,2434.9399527602327,10.87374000274847,0.3,0.5,0.8,BUS
29913.849175500218,0.5713447979055349,32643.487809371658,73.77920647330427,3.069594377059232,1.5,8.7,1.0,139.33298959045715,0.039349064669325466,154.83488903507578,1300.2948696075307,5.303563567865555,0.3,1.8,0.1,BUS
13464.784842653899,0.9624975293514625,92640.14940076695,314.21439169780757,3.8997633563141987,1.1,1.3,8.7,357.2142581731441,0.06097753013015442,371.825918077389,1922.8304412207808,8.029300207215718,0.1,0.5,1.9,BUS
17905.676941154525,0.4320989848196075,18670.953268213543,-3.1541440742130566,4.893143333598415,8.6,10.5,9.2,305.1725538938399,0.04575886743272473,209.38739487256763,1319.8728521947733,5.053665266542502,0.1,0.3,1.1,BUS
1350.0311979441904,0.10077813197298631,1015.6231883964646,38.8888762310989,3.002304065626209,13.8,11.7,9.2,33.861802251067274,0.011332040673965375,12.841514583640564,2782.3533543765775,22.246529102691508,0.1,0.5,0.8,BUS
29487.52353404416,0.3547884594388392,12587.485095098484,26.057894303675614,3.1104103905575347,1.6,9.0,1.0,119.48775302528247,0.031662341294002784,100.25038562179137,392.40558933874985,2.9598324256934188,0.2,0.4,12.4,BUS
25650.592760939617,0.5958834014664809,35507.70281432632,180.20216195128143,4.283429722941684,9.2,1.3,8.8,247.8572902475662,0.04705061626972277,221.37604913607007,2571.1997516764495,14.50171613170766,0.3,3.7,2.0,BUS
29718.44992316619,0.9488859735878782,90038.45908718156,84.42239406274658,3.409939112177523,8.0,1.9,9.3,128.9246487345963,0.06487321685986015,420.8534265746443,1756.7233641056512,7.747620666273215,0.1,0.6,1.6,BUS
