time;x;y;z
0.9680;-0.8342;-0.0420;0.2761
0.9710;-0.8342;-0.0420;0.2761
0.9730;-0.8997;0.0073;0.3396
0.9750;-0.8997;0.0073;0.3396
0.9760;-0.8997;0.0073;0.3396
0.9770;-0.9109;0.0601;0.3586
0.9790;-0.9109;0.0601;0.3586
0.9800;-0.9241;0.0469;0.3533
0.9810;-0.9241;0.0469;0.3533
0.9830;-0.9241;0.0469;0.3533
0.9840;-0.9006;0.0088;0.3454
0.9860;-0.9006;0.0088;0.3454
0.9870;-0.9026;-0.0376;0.3049
0.9890;-0.9026;-0.0376;0.3049
0.9900;-0.9026;-0.0376;0.3049
0.9920;-0.9260;-0.0621;0.3386
0.9960;-0.9260;-0.0621;0.3386
1.0010;-0.9524;-0.0850;0.3694
1.0190;-0.9524;-0.0850;0.3694
1.0220;-0.9524;-0.0850;0.3694
1.0230;-0.9554;-0.1051;0.3831
1.0250;-0.9554;-0.1051;0.3831
1.0260;-0.9471;-0.1358;0.3674
1.0280;-0.9769;-0.1779;0.3562
1.0300;-0.9769;-0.1779;0.3562
1.0320;-0.9769;-0.1779;0.3562
1.0580;-1.0448;-0.2086;0.3235
1.0600;-1.0448;-0.2086;0.3235
1.0610;-1.0399;-0.1823;0.3117
1.0620;-1.0399;-0.1823;0.3117
1.0640;-1.0399;-0.1823;0.3117
1.0650;-1.0345;-0.1827;0.2976
1.0670;-1.0345;-0.1827;0.2976
1.0680;-1.0648;-0.2121;0.2761
1.0690;-1.0648;-0.2121;0.2761
1.0700;-1.0648;-0.2121;0.2761
1.0740;-1.0428;-0.2013;0.2536
1.0810;-1.0428;-0.2013;0.2536
1.1010;-1.0638;-0.2194;0.2570
1.1030;-1.0638;-0.2194;0.2570
1.1040;-1.0638;-0.2194;0.2570
1.1070;-1.0804;-0.2287;0.2404
1.1090;-1.0804;-0.2287;0.2404
1.1100;-1.0975;-0.2424;0.2306
1.1110;-1.0975;-0.2424;0.2306
1.1120;-1.0975;-0.2424;0.2306
1.1150;-1.1264;-0.2639;0.2507
1.1360;-1.1264;-0.2639;0.2507
1.1390;-1.1850;-0.2966;0.2951
1.1400;-1.1850;-0.2966;0.2951
1.1420;-1.1850;-0.2966;0.2951
1.1430;-1.2026;-0.2917;0.3528
1.1450;-1.2026;-0.2917;0.3528
1.1510;-1.2280;-0.3054;0.4002
1.1530;-1.2280;-0.3054;0.4002
1.1540;-1.2280;-0.3054;0.4002
1.1550;-1.2534;-0.3244;0.4251
1.1600;-1.2534;-0.3244;0.4251
1.1680;-1.2622;-0.3122;0.4368
1.1690;-1.2622;-0.3122;0.4368
1.1710;-1.2622;-0.3122;0.4368
1.1880;-1.2495;-0.2863;0.4236
1.1900;-1.2495;-0.2863;0.4236
1.1910;-1.1796;-0.2824;0.3797
1.1920;-1.1796;-0.2824;0.3797
1.1940;-1.1503;-0.3103;0.3494
1.2060;-1.1503;-0.3103;0.3494
1.2080;-1.1234;-0.3445;0.3367
1.2100;-1.1234;-0.3445;0.3367
1.2110;-1.1234;-0.3445;0.3367
1.2130;-1.1151;-0.3845;0.3709
1.2140;-1.1151;-0.3845;0.3709
1.2240;-1.1195;-0.4129;0.4129
1.2300;-1.1195;-0.4129;0.4129
1.2310;-1.1195;-0.4129;0.4129
1.2320;-1.1044;-0.4324;0.4256
1.2340;-1.1044;-0.4324;0.4256
1.2420;-1.0829;-0.4554;0.4290
1.2480;-1.0829;-0.4554;0.4290
1.2500;-1.0829;-0.4554;0.4290
1.2510;-1.0467;-0.4832;0.3870
1.2560;-1.0467;-0.4832;0.3870
1.2600;-0.9881;-0.5047;0.3704
1.2680;-0.9881;-0.5047;0.3704
1.2690;-0.9881;-0.5047;0.3704
1.2720;-0.9431;-0.5272;0.3362
1.2760;-0.9431;-0.5272;0.3362
1.2810;-0.9124;-0.5433;0.3039
1.3070;-0.9124;-0.5433;0.3039
1.3090;-0.9124;-0.5433;0.3039
1.3110;-0.8669;-0.5497;0.2682
1.3120;-0.8669;-0.5497;0.2682
1.3140;-0.8420;-0.5727;0.2624
1.3150;-0.8420;-0.5727;0.2624
1.3170;-0.8420;-0.5727;0.2624
1.3190;-0.8278;-0.6015;0.2472
1.3230;-0.8278;-0.6015;0.2472
1.3240;-0.7863;-0.6626;0.3308
1.3380;-0.7863;-0.6626;0.3308
1.3390;-0.7863;-0.6626;0.3308
1.3400;-0.8620;-0.7158;0.4026
1.3420;-0.8620;-0.7158;0.4026
1.3430;-0.8415;-0.7217;0.4090
1.3490;-0.8415;-0.7217;0.4090
1.3510;-0.8415;-0.7217;0.4090
1.3520;-0.8171;-0.7398;0.3748
1.3560;-0.7951;-0.7569;0.3572
1.3750;-0.7951;-0.7569;0.3572
1.3760;-0.8093;-0.7432;0.2853
1.3780;-0.8093;-0.7432;0.2853
1.3790;-0.8093;-0.7432;0.2853
1.3800;-0.7848;-0.7222;0.1808
1.3830;-0.7848;-0.7222;0.1808
1.3890;-0.7707;-0.7339;0.0972
1.3900;-0.7707;-0.7339;0.0972
1.3910;-0.7707;-0.7339;0.0972
1.4080;-0.7697;-0.7481;0.0493
1.4100;-0.7697;-0.7481;0.0493
1.4110;-0.7536;-0.7520;0.0381
1.4130;-0.7536;-0.7520;0.0381
1.4140;-0.7536;-0.7520;0.0381
1.4150;-0.7247;-0.7647;0.0591
1.4210;-0.7247;-0.7647;0.0591
1.4310;-0.7032;-0.7823;0.0967
1.4330;-0.7032;-0.7823;0.0967
1.4340;-0.7032;-0.7823;0.0967
1.4350;-0.6993;-0.8131;0.1432
1.4420;-0.6993;-0.8131;0.1432
1.4510;-0.7106;-0.8433;0.1769
1.4520;-0.7106;-0.8433;0.1769
1.4540;-0.7106;-0.8433;0.1769
1.4550;-0.7311;-0.8492;0.1813
1.4610;-0.7311;-0.8492;0.1813
1.4690;-0.7374;-0.8346;0.1847
1.4700;-0.7374;-0.8346;0.1847
1.4720;-0.7374;-0.8346;0.1847
1.4920;-0.7575;-0.7994;0.1827
1.4930;-0.7575;-0.7994;0.1827
1.4950;-0.8000;-0.7798;0.1134
1.4970;-0.8000;-0.7798;0.1134
1.4990;-0.8000;-0.7798;0.1134
1.5010;-0.8137;-0.7539;0.0508
1.5020;-0.8137;-0.7539;0.0508
1.5290;-0.8298;-0.7398;0.0059
1.5310;-0.8298;-0.7398;0.0059
1.5320;-0.8298;-0.7398;0.0059
1.5330;-0.8298;-0.7241;-0.0107
1.5340;-0.8273;-0.7007;-0.0039
1.5360;-0.8273;-0.7007;-0.0039
1.5370;-0.8273;-0.7007;-0.0039
1.5380;-0.8005;-0.6714;-0.0127
1.5400;-0.8005;-0.6714;-0.0127
1.5410;-0.7765;-0.6425;-0.0503
1.5490;-0.7765;-0.6425;-0.0503
1.5500;-0.7765;-0.6425;-0.0503
1.5510;-0.7687;-0.6215;-0.0244
1.5690;-0.7687;-0.6215;-0.0244
1.5700;-0.7677;-0.5863;-0.0015
1.5740;-0.7677;-0.5863;-0.0015
