-1.2653356,1.7286136,10.170568,-0.035153728,0.35792887,0.00958738
-1.22224,1.364695,9.308656,-0.082025364,0.3089267,-0.0031957934
-1.4137762,1.2497733,9.313444,-0.03089267,-0.051132694,0.0063915867
-1.5526398,1.3790601,10.481815,0.06391586,-0.4133226,0.035153728
-1.1887212,1.6998832,11.238382,0.05539375,-0.3153183,0.011717909
-0.7673417,1.9057846,11.621455,0.02876214,0.16192019,0.014913702
-0.7769185,1.8483237,10.151415,-0.07243799,0.41864893,0.007456851
-1.4903905,1.388637,9.414001,-0.113983296,0.32384038,0.06498113
-1.8926164,1.5227122,9.562442,0.034088463,-0.060720075,0.0628506
-1.9021933,1.6663644,10.070012,0.06178534,-0.45380265,0.027696876
-1.2270284,2.1164744,11.080365,0.043675844,-0.3355583,0.014913702
-0.7529764,2.0350714,10.773908,-0.03834952,0.17789917,0.036218993
-1.0737995,1.9680338,10.333375,0.013848438,0.44421527,0.025566347
-1.5286977,1.7286136,9.591172,-0.051132694,0.21731395,0.02130529
-1.5526398,1.3742718,9.782708,-0.0628506,-0.15446335,0.00958738
-1.2509704,1.6376339,9.399636,0.0053263223,-0.38456047,0.018109497
-0.9828198,1.7429788,10.46745,0.058589544,-0.17789917,0.017044231
-0.8487445,2.1978772,10.6158905,0.10759171,0.19920446,0.025566347
-1.1025299,2.1212628,9.490616,-0.06924219,0.29294774,0.0127831735
-1.2844892,1.7621324,9.112331,-0.06711166,0.11930962,0.036218993
-1.5334862,1.8387469,9.141062,0.04474111,-0.14168017,0.046871636
-1.3994108,1.7621324,9.883265,0.010652645,-0.2695119,0.011717909
-1.1264719,1.6807296,10.931925,0.02130529,-0.070307456,0.013848438
-1.0067618,2.0015526,10.381259,0.03195793,0.25672874,0.024501082
-1.2078748,1.7190368,9.284714,-0.07989483,0.28442562,0.0063915867
-1.3802572,1.6184803,9.725247,-0.015978966,0.03834952,0.022370555
-1.2366052,1.70946,9.629479,0.046871636,-0.21624869,0.010652645
-1.2174516,1.661576,9.821015,-0.037284255,-0.20879184,0.010652645
-0.79607207,1.6328455,10.635044,0.026631612,0.025566347,0.014913702
-1.1073183,1.7477672,9.868899,0.0010652645,0.24074976,0.03089267
-1.1839328,1.6950948,9.615114,-0.046871636,0.21837921,0.011717909
-1.3275849,1.3120226,9.500193,-0.06178534,-0.0063915867,0.025566347
-1.4760253,1.4077905,9.68694,0.027696876,-0.14807177,0.017044231
-1.3994108,1.4652514,10.007763,0.03195793,-0.094808534,0.022370555
-1.1456255,1.4700398,10.692505,0.03089267,0.0958738,0.014913702
-1.1887212,1.6663644,9.935937,-0.0063915867,0.1736381,0.00958738
-1.3371617,1.3263878,9.619903,-0.06711166,0.098004326,0.010652645
-1.2797008,1.4317327,10.04607,0.026631612,-0.05965481,0.037284255
-1.3946224,1.3790601,9.9790325,0.010652645,-0.16192019,0.022370555
-1.1025299,1.3838485,10.534488,-0.01917476,-0.046871636,-0.002130529
-1.0929531,1.4221559,10.55843,0.037284255,0.17257284,0.034088463
-1.3754689,1.3982137,9.92636,-0.018109497,0.17896444,0.023435818
-1.5622166,1.2114661,9.753978,-0.0628506,0.0479369,0.026631612
